"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL","HOUR"
"404","2018","11","16",2018-11-01,2018-11-01 16:00:00,2023-12-12 16:00:00,"11013","Vlaams Gewest","Provincie Antwerpen","Edegem",51.14700843,4.44979896700005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","16"
"405","2022","05","14",2022-05-01,2022-05-01 14:00:00,2023-12-12 14:00:00,"11024","Vlaams Gewest","Provincie Antwerpen","Kontich",51.1429088850001,4.44733035400003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Autobus","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","14"
"406","2018","11","01",2018-11-01,2018-11-01 01:00:00,2023-12-12 01:00:00,"13040","Vlaams Gewest","Provincie Antwerpen","Turnhout",51.3139750870001,4.95465769000003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding","01"
"407","2019","12","17",2019-12-01,2019-12-01 17:00:00,2023-12-12 17:00:00,"13040","Vlaams Gewest","Provincie Antwerpen","Turnhout",51.3133376740001,4.94878045100006,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis","17"
"408","2018","11","02",2018-11-01,2018-11-01 02:00:00,2023-12-12 02:00:00,"45068","Vlaams Gewest","Provincie Oost-Vlaanderen","Kruisem",50.9003156750001,3.50634972500006,"Op Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken","02"
"409","2019","01","20",2019-01-01,2019-01-01 20:00:00,2023-12-12 20:00:00,"45068","Vlaams Gewest","Provincie Oost-Vlaanderen","Kruisem",50.900635831,3.50693315500007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis","20"
"410","2018","10","08",2018-10-01,2018-10-01 08:00:00,2023-12-12 08:00:00,"35013","Vlaams Gewest","Provincie West-Vlaanderen","Oostende",51.2231507230001,2.91324726100004,"Buiten Kruispunt","Onbekend","Onbekend","onbekend","Onbekend","Gemeenteweg","dodelijk gewonden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding","08"
"411","2019","11","19",2019-11-01,2019-11-01 19:00:00,2023-12-12 19:00:00,"35013","Vlaams Gewest","Provincie West-Vlaanderen","Oostende",51.2256692080001,2.91266749400006,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","19"
"412","2020","11","18",2020-11-01,2020-11-01 18:00:00,2023-12-12 18:00:00,"35013","Vlaams Gewest","Provincie West-Vlaanderen","Oostende",51.2269095130001,2.90987650900007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Omheining","18"
"413","2018","11","11",2018-11-01,2018-11-01 11:00:00,2023-12-12 11:00:00,"37007","Vlaams Gewest","Provincie West-Vlaanderen","Meulebeke",50.9458230720001,3.33374198700005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","11"
"414","2022","06","16",2022-06-01,2022-06-01 16:00:00,2023-12-12 16:00:00,"37007","Vlaams Gewest","Provincie West-Vlaanderen","Meulebeke",50.9458187550001,3.33373437100005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","16"
"415","2018","11","02",2018-11-01,2018-11-01 02:00:00,2023-12-12 02:00:00,"33041","Vlaams Gewest","Provincie West-Vlaanderen","Vleteren",50.933951516,2.73515148200005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Verkeersdrempel, ezelsrug","02"
"416","2022","08","16",2022-08-01,2022-08-01 16:00:00,2023-12-12 16:00:00,"33041","Vlaams Gewest","Provincie West-Vlaanderen","Vleteren",50.9327382070001,2.73599895700005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","16"
"417","2018","11","20",2018-11-01,2018-11-01 20:00:00,2023-12-12 20:00:00,"71037","Vlaams Gewest","Provincie Limburg","Lummen",51.015611429,5.12084973200007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","20"
"418","2022","12","08",2022-12-01,2022-12-01 08:00:00,2023-12-12 08:00:00,"71037","Vlaams Gewest","Provincie Limburg","Lummen",51.0153549620001,5.12117937000005,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis","08"
"419","2018","12","08",2018-12-01,2018-12-01 08:00:00,2023-12-12 08:00:00,"41002","Vlaams Gewest","Provincie Oost-Vlaanderen","Aalst (Aalst)",50.9349591860001,4.03824395100003,"Buiten Kruispunt","Normaal","Nat, plassen","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","08"
"420","2020","04","08",2020-04-01,2020-04-01 08:00:00,2023-12-12 08:00:00,"41002","Vlaams Gewest","Provincie Oost-Vlaanderen","Aalst (Aalst)",50.9376969350001,4.03750395000003,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis","08"
"421","2018","12","06",2018-12-01,2018-12-01 06:00:00,2023-12-12 06:00:00,"53084","Waals Gewest","Provincie Henegouwen","Quévy",50.392395795,3.96509716200006,"Op Kruispunt","Normaal","Nat, plassen+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal","06"
"422","2019","09","06",2019-09-01,2019-09-01 06:00:00,2023-12-12 06:00:00,"53084","Waals Gewest","Provincie Henegouwen","Quévy",50.392768958,3.96500481800007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","06"
"423","2019","11","04",2019-11-01,2019-11-01 04:00:00,2023-12-12 04:00:00,"53084","Waals Gewest","Provincie Henegouwen","Quévy",50.392768958,3.96500481800007,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","04"
"424","2018","12","08",2018-12-01,2018-12-01 08:00:00,2023-12-12 08:00:00,"58003","Waals Gewest","Provincie Henegouwen","Estinnes",50.4245441040001,4.11445244300006,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","08"
"425","2020","06","00",2020-06-01,2020-06-01 00:00:00,2023-12-12 00:00:00,"58003","Waals Gewest","Provincie Henegouwen","Estinnes",50.42554618,4.11135144600007,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal","00"
"426","2018","12","18",2018-12-01,2018-12-01 18:00:00,2023-12-12 18:00:00,"21015","Brussels Hoofdstedelijk Gewest",NA,"Schaarbeek",50.8700878560001,4.37713384800003,"Buiten Kruispunt","Regenval","Nat, plassen+Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","18"
"427","2019","10","14",2019-10-01,2019-10-01 14:00:00,2023-12-12 14:00:00,"21015","Brussels Hoofdstedelijk Gewest",NA,"Schaarbeek",50.871448973,4.37520481200005,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Andere weggebruiker","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","14"
"428","2022","09","20",2022-09-01,2022-09-01 20:00:00,2023-12-12 20:00:00,"21015","Brussels Hoofdstedelijk Gewest",NA,"Schaarbeek",50.870798994,4.38213229100006,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","dodelijk gewonden","Voetganger","Andere weggebruiker","Met een voetganger","Geen hindernis","20"
"429","2018","12","17",2018-12-01,2018-12-01 17:00:00,2023-12-12 17:00:00,"21015","Brussels Hoofdstedelijk Gewest",NA,"Schaarbeek",50.8485765610001,4.40477842900003,"Buiten Kruispunt","Normaal","Nat, plassen","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","Met doden","Voetganger","Autobus","Met een voetganger","Geen hindernis","17"
"430","2022","10","07",2022-10-01,2022-10-01 07:00:00,2023-12-12 07:00:00,"21015","Brussels Hoofdstedelijk Gewest",NA,"Schaarbeek",50.848984601,4.40216161500007,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dageraad - schemering","Gewestweg","dodelijk gewonden","Motorfiets","Voetganger","Met een voetganger","Geen hindernis","07"
"431","2018","12","11",2018-12-01,2018-12-01 11:00:00,2023-12-12 11:00:00,"34023","Vlaams Gewest","Provincie West-Vlaanderen","Kuurne",50.8654647930001,3.27485763000004,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","11"
"432","2022","02","09",2022-02-01,2022-02-01 09:00:00,2023-12-12 09:00:00,"34023","Vlaams Gewest","Provincie West-Vlaanderen","Kuurne",50.8636830070001,3.27085413400005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","09"
"433","2022","12","09",2022-12-01,2022-12-01 09:00:00,2023-12-12 09:00:00,"11044","Vlaams Gewest","Provincie Antwerpen","Stabroek",51.3254803630001,4.35038502200007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Voetganger","Andere weggebruiker","Met een voetganger","Geen vermelding van de aanwezigheid van een hindernis","09"
"434","2019","01","06",2019-01-01,2019-01-01 06:00:00,2023-12-12 06:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.4360180570001,4.49883969200005,"Buiten Kruispunt","Normaal","Onbekend","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","06"
"435","2020","02","20",2020-02-01,2020-02-01 20:00:00,2023-12-12 20:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.4378382730001,4.49847141500004,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","20"
"436","2019","01","01",2019-01-01,2019-01-01 01:00:00,2023-12-12 01:00:00,"62063","Waals Gewest","Provincie Luik","Luik",50.630664955,5.57075961200007,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","01"
"437","2019","06","00",2019-06-01,2019-06-01 00:00:00,2023-12-12 00:00:00,"62063","Waals Gewest","Provincie Luik","Luik",50.6350505190001,5.56926625500006,"Buiten Kruispunt","Onbekend","Onbekend","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","00"
"438","2022","07","18",2022-07-01,2022-07-01 18:00:00,2023-12-12 18:00:00,"62063","Waals Gewest","Provincie Luik","Luik",50.627403717,5.57293352400006,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","18"
"439","2019","01","03",2019-01-01,2019-01-01 03:00:00,2023-12-12 03:00:00,"62063","Waals Gewest","Provincie Luik","Luik",50.6374189890001,5.56855464300003,"Buiten Kruispunt","Regenval","Nat, plassen","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Container","03"
"440","2022","03","01",2022-03-01,2022-03-01 01:00:00,2023-12-12 01:00:00,"62063","Waals Gewest","Provincie Luik","Luik",50.640477681,5.56859142900004,"Buiten Kruispunt","Normaal","Nat, plassen+Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","01"
"441","2019","01","07",2019-01-01,2019-01-01 07:00:00,2023-12-12 07:00:00,"23098","Vlaams Gewest","Provincie Vlaams-Brabant","Drogenbos",50.7925633720001,4.30725926100007,"Op Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal","07"
"442","2019","11","20",2019-11-01,2019-11-01 20:00:00,2023-12-12 20:00:00,"23098","Vlaams Gewest","Provincie Vlaams-Brabant","Drogenbos",50.790301497,4.30437718500002,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","20"
"443","2022","10","17",2022-10-01,2022-10-01 17:00:00,2023-12-12 17:00:00,"23077","Vlaams Gewest","Provincie Vlaams-Brabant","Sint-Pieters-Leeuw",50.7930071490001,4.30440980000003,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Motorfiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","17"
"444","2019","03","16",2019-03-01,2019-03-01 16:00:00,2023-12-12 16:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2662006910001,4.43668571500007,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Autosnelweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verkeerseiland, middenberm","16"
"445","2021","01","08",2021-01-01,2021-01-01 08:00:00,2023-12-12 08:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2662563870001,4.44256874400003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","Lichte vrachtauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","08"
"446","2019","02","04",2019-02-01,2019-02-01 04:00:00,2023-12-12 04:00:00,"42023","Vlaams Gewest","Provincie Oost-Vlaanderen","Waasmunster",51.113729538,4.06034591600007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","04"
"447","2019","09","19",2019-09-01,2019-09-01 19:00:00,2023-12-12 19:00:00,"42023","Vlaams Gewest","Provincie Oost-Vlaanderen","Waasmunster",51.1107109500001,4.05723889900003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","19"
"448","2022","12","04",2022-12-01,2022-12-01 04:00:00,2023-12-12 04:00:00,"42023","Vlaams Gewest","Provincie Oost-Vlaanderen","Waasmunster",51.112243828,4.05879178900005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Autosnelweg","Met doden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","04"
"449","2019","02","20",2019-02-01,2019-02-01 20:00:00,2023-12-12 20:00:00,"92142","Waals Gewest","Provincie Namen","Gembloux",50.542747219,4.65115202800007,"Op Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","20"
"450","2020","12","16",2020-12-01,2020-12-01 16:00:00,2023-12-12 16:00:00,"92142","Waals Gewest","Provincie Namen","Gembloux",50.539989962,4.64752663500008,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","16"
"451","2019","02","15",2019-02-01,2019-02-01 15:00:00,2023-12-12 15:00:00,"72020","Vlaams Gewest","Provincie Limburg","Lommel",51.24356741,5.38086062400004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","15"
"452","2022","02","22",2022-02-01,2022-02-01 22:00:00,2023-12-12 22:00:00,"72020","Vlaams Gewest","Provincie Limburg","Lommel",51.2430111040001,5.38085981200004,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Voetganger","personenauto","Met een voetganger","Geen hindernis","22"
